18:35:20.707131 config: drop-rate=0.20, max-delay=10ms, seed=1
11:08:32.256223 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:36.254619 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 600µs
11:08:36.270860 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:40.259846 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.6ms
11:08:40.276191 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:44.267919 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.2ms
11:08:44.282984 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:48.277409 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 700µs
11:08:48.293899 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:52.293864 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 5.5ms
11:08:52.309996 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:08:56.302397 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 5.5ms
11:08:56.317626 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:00.307794 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.3ms
11:09:00.323340 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:04.318242 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6ms
11:09:04.333010 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:08.326543 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:09:12.332186 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:09:16.340012 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.2ms
11:09:16.356010 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:20.347563 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.9ms
11:09:20.363980 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:24.365701 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.7ms
11:09:24.381077 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:28.379082 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.3ms
11:09:28.394529 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:32.390558 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.7ms
11:09:32.406758 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:36.399504 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.4ms
11:09:36.415117 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:40.404684 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 5.9ms
11:09:40.420547 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:44.412429 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.4ms
11:09:44.427299 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:48.420434 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.1ms
11:09:48.434750 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:52.435255 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.4ms
11:09:52.451012 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:09:56.441141 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.7ms
11:09:56.456881 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:00.458048 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:10:04.472089 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 500µs
11:10:04.487789 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:08.482488 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 200µs
11:10:08.497471 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:12.485577 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:10:16.487924 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.4ms
11:10:16.503364 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:20.494887 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:10:24.511545 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:10:28.513460 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.1ms
11:10:28.529338 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:32.531948 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.1ms
11:10:32.547570 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:36.541325 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.5ms
11:10:36.554692 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:40.546306 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.3ms
11:10:40.562500 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:44.552240 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.2ms
11:10:44.566535 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:48.566240 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:10:52.569067 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.2ms
11:10:52.584219 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:10:56.583715 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.9ms
11:10:56.598753 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:00.596923 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.7ms
11:11:00.609938 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:04.603993 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6.2ms
11:11:04.620573 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:08.610984 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.5ms
11:11:08.628611 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:12.623408 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:11:16.637329 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.4ms
11:11:16.649637 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:20.641340 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:11:24.652844 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 100µs
11:11:24.668969 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:28.664096 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.8ms
11:11:28.680497 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:32.674578 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8ms
11:11:32.690479 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:36.678442 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.2ms
11:11:36.694750 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:40.681062 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.1ms
11:11:40.696786 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:44.692346 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 5.9ms
11:11:44.707708 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:48.702958 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 200µs
11:11:48.704345 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:52.716383 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6.1ms
11:11:52.732542 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:11:56.724408 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:12:00.728665 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.6ms
11:12:00.744629 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:04.738223 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.2ms
11:12:04.753805 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:08.743028 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:12:12.746500 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6.4ms
11:12:12.761577 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:16.754270 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4ms
11:12:16.769792 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:20.765230 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.1ms
11:12:20.780614 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:24.772163 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.6ms
11:12:24.787541 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:28.787277 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 600µs
11:12:28.803739 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:32.791336 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3ms
11:12:32.807257 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:36.797831 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:12:40.802472 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 7.9ms
11:12:40.818298 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:44.808814 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:12:48.818719 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 100µs
11:12:48.835405 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:12:52.825467 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:12:56.836719 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1ms
11:12:56.852981 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:00.846326 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:13:04.851738 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.7ms
11:13:04.868898 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:08.867775 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.9ms
11:13:08.883597 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:12.877657 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.2ms
11:13:12.892964 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:16.887990 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:13:20.893278 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:13:24.904858 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:13:28.917921 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:13:32.925274 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3ms
11:13:32.940414 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:36.930541 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6.6ms
11:13:36.946493 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:40.933340 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 2.4ms
11:13:40.948202 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:44.939617 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.8ms
11:13:44.956157 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:48.942212 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.6ms
11:13:48.957794 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:52.959006 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 5.8ms
11:13:52.974630 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:13:56.971630 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.5ms
11:13:56.987865 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:00.978739 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:14:04.992218 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.3ms
11:14:05.007348 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:08.999861 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.7ms
11:14:09.015502 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:13.005349 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.7ms
11:14:13.021648 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:17.019899 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:14:21.029643 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 300µs
11:14:21.045273 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:25.043418 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 3.4ms
11:14:25.058699 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:29.050589 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.1ms
11:14:29.066146 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:33.051716 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.1ms
11:14:33.067334 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:37.054419 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 400µs
11:14:37.070102 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:41.064386 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.2ms
11:14:41.080841 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:45.082892 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:14:49.085456 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 9.2ms
11:14:49.101043 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:14:53.099121 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is dropped
11:14:57.113846 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.9ms
11:14:57.129616 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:15:01.123172 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 8.1ms
11:15:01.139347 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:15:05.133534 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 4.1ms
11:15:05.149597 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:15:09.143155 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 6.5ms
11:15:09.158989 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:15:13.158557 [queue=1] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delayed for 1.4ms
11:15:13.174082 [queue=0] packet #1, 127.0.0.1:62371 -> 127.0.0.1:8007, sz=16 is delivered
11:15:30.568496 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 7.6ms
11:15:30.587227 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:34.829869 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 8.8ms
11:15:34.845586 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:38.843271 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is dropped
11:15:42.859333 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 3.1ms
11:15:42.874952 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:46.867815 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 1.7ms
11:15:46.882889 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:50.883176 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 7.1ms
11:15:50.899130 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:54.885741 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 600µs
11:15:54.901837 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:15:58.897110 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 8.2ms
11:15:58.913204 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:02.908469 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 5.2ms
11:16:02.923760 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:06.925431 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 6ms
11:16:06.941643 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:10.929967 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 7.6ms
11:16:10.945066 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:14.938742 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 4.1ms
11:16:14.953664 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:18.943861 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 500µs
11:16:18.958414 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:22.955185 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 8.9ms
11:16:22.970456 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:26.957202 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 7.3ms
11:16:26.973161 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:30.974755 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 3.2ms
11:16:30.989764 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:34.980089 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 1.7ms
11:16:34.995509 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:38.996113 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 8.4ms
11:16:39.012118 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:43.008990 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 6.2ms
11:16:43.024107 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:47.020756 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 6ms
11:16:47.036330 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:51.028289 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 5.6ms
11:16:51.043572 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:55.036738 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 7ms
11:16:55.052731 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:16:59.046357 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 100µs
11:16:59.060660 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:03.053394 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 2.2ms
11:17:03.067277 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:07.057243 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 2.5ms
11:17:07.072033 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:11.062380 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 4.7ms
11:17:11.077383 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:15.080183 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 100µs
11:17:15.095701 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:19.092228 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 4.9ms
11:17:19.108281 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:23.106131 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 1.4ms
11:17:23.121390 [queue=0] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delivered
11:17:27.119301 [queue=1] packet #1, 127.0.0.1:63645 -> 127.0.0.1:8007, sz=16 is delayed for 2.1ms
